ts	pid	kind	api	rows	seconds
1789546594	3218	uncounted	train	100000	3.21
1789546599	3218	uncounted	train	100000	4.28
1789546604	3218	uncounted	train	100000	4.27
1789546609	3218	uncounted	train	100000	4.17
1789546614	3218	uncounted	train	100000	4.12
1789546622	3240	uncounted	train	100000	2.90
1789546626	3240	uncounted	train	100000	2.94
1789546630	3240	uncounted	train	100000	2.96
1789546633	3240	uncounted	train	100000	2.86
1789546642	3240	uncounted	train	100000	7.91
1789546652	3240	uncounted	train	100000	8.11
1789546662	3240	uncounted	train	100000	8.05
1789546672	3240	uncounted	train	100000	8.19
1789546677	3240	uncounted	train	100000	3.34
1789546681	3240	uncounted	train	100000	3.21
1789546685	3240	uncounted	train	100000	3.21
1789546689	3240	uncounted	train	100000	3.15
1789546691	3240	uncounted	train	100000	1.99
1789546694	3240	uncounted	train	100000	2.07
1789546696	3240	uncounted	train	100000	1.94
1789546698	3240	uncounted	train	100000	2.04
1789546703	3240	uncounted	train	100000	4.06
1789546708	3240	uncounted	train	100000	4.13
1789546713	3240	uncounted	train	100000	4.50
1789546718	3240	uncounted	train	100000	4.13
1789546731	3266	uncounted	train	100000	3.02
1789546734	3266	uncounted	train	100000	3.01
1789546738	3266	uncounted	train	100000	3.24
1789546742	3266	uncounted	train	100000	3.04
1789546750	3266	uncounted	train	100000	8.00
1789546760	3266	uncounted	train	100000	8.16
1789546770	3266	uncounted	train	100000	7.92
1789546780	3266	uncounted	train	100000	8.11
1789546786	3266	uncounted	train	100000	4.50
1789546792	3266	uncounted	train	100000	4.54
1789546797	3266	uncounted	train	100000	4.49
1789546803	3266	uncounted	train	100000	4.80
1789546807	3266	uncounted	train	100000	3.23
1789546811	3266	uncounted	train	100000	3.31
1789546815	3266	uncounted	train	100000	3.30
1789546819	3266	uncounted	train	100000	3.30
1789546824	3266	uncounted	train	100000	4.33
1789546829	3266	uncounted	train	100000	4.31
1789546835	3266	uncounted	train	100000	4.38
1789546840	3266	uncounted	train	100000	4.16
1789546917	3299	counted	train	100000	7.99
1789546920	3299	counted	train	100000	2.17
1789546922	3299	counted	train	100000	2.20
1789546924	3299	counted	train	100000	2.15
1789546927	3299	counted	train	100000	2.93
1789546930	3299	counted	train	100000	2.97
1789546933	3299	counted	train	100000	3.19
1789546936	3299	counted	train	100000	3.19
1789546940	3299	counted	train	100000	3.50
1789546944	3299	counted	train	100000	3.60
1789546947	3299	counted	train	100000	3.60
1789546951	3299	counted	train	100000	3.65
1789546953	3299	counted	train	100000	2.37
1789546956	3299	counted	train	100000	2.45
1789546958	3299	counted	train	100000	2.51
1789546961	3299	counted	train	100000	2.37
1789546964	3299	counted	train	100000	3.20
1789546967	3299	counted	train	100000	3.29
1789546977	3317	uncounted	train	100000	3.06
1789546981	3317	uncounted	train	100000	3.02
1789546984	3317	uncounted	train	100000	3.03
1789546993	3317	uncounted	train	100000	8.03
1789547003	3317	uncounted	train	100000	8.05
1789547012	3317	uncounted	train	100000	7.60
1789547018	3317	uncounted	train	100000	4.32
1789547023	3317	uncounted	train	100000	4.35
1789547028	3317	uncounted	train	100000	4.26
1789547032	3317	uncounted	train	100000	2.92
1789547036	3317	uncounted	train	100000	3.23
1789547040	3317	uncounted	train	100000	3.13
1789547044	3317	uncounted	train	100000	3.99
1789547049	3317	uncounted	train	100000	3.95
1789547054	3317	uncounted	train	100000	3.87
1789547063	3339	uncounted	train	100000	3.01
1789547067	3339	uncounted	train	100000	3.01
1789547070	3339	uncounted	train	100000	2.70
1789547078	3360	uncounted	train	100000	2.33
1789547081	3360	uncounted	train	100000	2.28
1789547084	3360	uncounted	train	100000	2.71
1789547093	3381	uncounted	train	100000	2.89
1789547097	3381	uncounted	train	100000	2.80
1789547100	3381	uncounted	train	100000	2.82
1789547109	3402	uncounted	train	100000	2.98
1789547113	3402	uncounted	train	100000	2.95
1789547121	3423	uncounted	train	100000	3.03
1789547125	3423	uncounted	train	100000	2.99
1789547129	3423	uncounted	train	100000	3.07
1789547132	3423	uncounted	train	100000	3.06
1789547141	3423	uncounted	train	100000	7.81
1789547151	3423	uncounted	train	100000	7.98
1789547160	3423	uncounted	train	100000	7.79
